place,event_type,model,segment_length,ebr,roc_auc_mse,pr_auc_score,run_id
street_pedestrian,glassbreak,wavenet,4096,0,0.5273729674208458,0.6583369454162229,0
street_pedestrian,glassbreak,wavenet,4096,6,0.5219721826131563,0.6551220643726278,0
street_pedestrian,gunshot,wavenet,4096,-6,0.5200263310070259,0.6467252213685747,0
street_pedestrian,gunshot,wavenet,4096,0,0.5204017423579372,0.6473905489905802,0
street_pedestrian,gunshot,wavenet,4096,6,0.520500647598247,0.6476429594657639,0
shopping_mall,glassbreak,wavenet,4096,-6,0.5314634336779543,0.6607480110945818,0
shopping_mall,glassbreak,wavenet,4096,0,0.5278191084067752,0.6585115343112427,0
shopping_mall,glassbreak,wavenet,4096,6,0.5281287634636,0.658455064345173,0
shopping_mall,gunshot,wavenet,4096,-6,0.5240376699646712,0.6498933006546388,0
shopping_mall,gunshot,wavenet,4096,0,0.5199527626886089,0.6466348852857191,0
shopping_mall,gunshot,wavenet,4096,6,0.5218387856268968,0.6489489260576718,0
public_square,glassbreak,wavenet,4096,-6,0.470498714403934,0.5867737302535205,0
public_square,glassbreak,wavenet,4096,0,0.4682823776877559,0.584976460694586,0
public_square,glassbreak,wavenet,4096,6,0.4702607522969276,0.5875420919394133,0
public_square,gunshot,wavenet,4096,-6,0.4773072371108522,0.5904701587760463,0
public_square,gunshot,wavenet,4096,0,0.4758286672520102,0.5886305468658426,0
public_square,gunshot,wavenet,4096,6,0.4757698988380745,0.5890714103449782,0
airport,glassbreak,wavenet,4096,-6,0.4685867327358812,0.584859177164373,0
airport,glassbreak,wavenet,4096,0,0.4665875215275987,0.584520538343238,0
airport,glassbreak,wavenet,4096,6,0.4695465313092993,0.5865339654506726,0
airport,gunshot,wavenet,4096,-6,0.4755217257456985,0.5884263431236407,0
airport,gunshot,wavenet,4096,0,0.4733414765892463,0.5873953001736454,0
airport,gunshot,wavenet,4096,6,0.4745854747687242,0.5874512127373724,0
street_traffic,glassbreak,wavenet,4096,-6,0.5265444715532283,0.6551088450356916,1
street_traffic,glassbreak,wavenet,4096,0,0.5285227169465867,0.6571430917007293,1
street_traffic,glassbreak,wavenet,4096,6,0.5305527663140693,0.6580695217439878,1
street_traffic,gunshot,wavenet,4096,-6,0.5230415558518547,0.6484970111489835,1
street_traffic,gunshot,wavenet,4096,0,0.5203759006617732,0.6461150365388634,1
